id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
24735062,青春派,,https://dou.img.lithub.cc/movie/24735062.jpg,2013-08-02(中国大陆),https://movie.douban.com/subject/24735062/,7.4,"剧情,爱情",,,,2020-08-23 00:46:03,2013 / 中国大陆 / 剧情 爱情 / 刘杰 / 董子健 秦海璐
26290642,致青春·原来你还在这里,,https://dou.img.lithub.cc/movie/26290642.jpg,2016-07-08(中国大陆),https://movie.douban.com/subject/26290642/,4.4,"剧情,爱情",,,,2020-08-23 00:45:50,2016 / 中国大陆 / 剧情 爱情 / 周拓如 / 刘亦菲 金世佳
21349345,移动迷宫,,https://dou.img.lithub.cc/movie/21349345.jpg,2014-10-28(中国大陆),https://movie.douban.com/subject/21349345/,7.1,"动作,科幻,冒险",,,,2020-08-23 00:44:58,2014 / 美国 英国 / 动作 科幻 冒险 / 韦斯·鲍尔 / 迪伦·奥布莱恩 阿梅尔·艾米恩
3148027,暮光之城2：新月,,https://dou.img.lithub.cc/movie/3148027.jpg,2009-11-20(美国),https://movie.douban.com/subject/3148027/,6.9,"剧情,爱情,惊悚",,,,2020-08-23 00:44:51,2009 / 美国 / 剧情 爱情 惊悚 奇幻 / 克里斯·韦兹 / 克里斯汀·斯图尔特 罗伯特·帕丁森
3289086,暮光之城3：月食,,https://dou.img.lithub.cc/movie/3289086.jpg,2010-06-30(美国),https://movie.douban.com/subject/3289086/,6.9,"剧情,爱情,惊悚",,,,2020-08-23 00:44:48,2010 / 美国 / 剧情 爱情 惊悚 奇幻 / 大卫·斯雷德 / 克里斯汀·斯图尔特 罗伯特·帕丁森
3718424,金刚狼2,,https://dou.img.lithub.cc/movie/3718424.jpg,2013-10-17(中国大陆),https://movie.douban.com/subject/3718424/,6.7,"动作,科幻",,,,2020-08-23 00:44:33,2013 / 美国 英国 / 动作 科幻 / 詹姆斯·曼高德 / 休·杰克曼 冈本多绪
26320029,万万没想到,,https://dou.img.lithub.cc/movie/26320029.jpg,2015-12-18(中国大陆),https://movie.douban.com/subject/26320029/,5.7,"喜剧,奇幻,冒险",,,,2020-08-23 00:44:01,2015 / 中国大陆 / 喜剧 奇幻 冒险 古装 / 易小星 / 白客 杨子姗
5996801,狄仁杰之神都龙王,,https://dou.img.lithub.cc/movie/5996801.jpg,2013-09-28(中国大陆),https://movie.douban.com/subject/5996801/,6.5,"动作,悬疑,古装",,,,2020-08-23 00:42:45,2013 / 中国大陆 中国香港 / 动作 悬疑 古装 / 徐克 / 赵又廷 冯绍峰
27102569,悲伤逆流成河,,https://dou.img.lithub.cc/movie/27102569.jpg,2018-09-21(中国大陆),https://movie.douban.com/subject/27102569/,5.8,"剧情,爱情",,,,2020-08-23 00:41:42,2018 / 中国大陆 / 剧情 爱情 / 落落 / 赵英博 任敏
1306123,英雄,,https://dou.img.lithub.cc/movie/1306123.jpg,2002-12-19(中国大陆/香港),https://movie.douban.com/subject/1306123/,7.7,"剧情,动作,武侠",,,,2020-08-23 00:41:13,2002 / 中国大陆 中国香港 / 剧情 动作 武侠 古装 / 张艺谋 / 李连杰 梁朝伟
27615233,你好，之华,,https://dou.img.lithub.cc/movie/27615233.jpg,2018-11-09(中国大陆),https://movie.douban.com/subject/27615233/,6.7,"剧情,爱情",,,,2020-08-23 00:41:09,2018 / 中国大陆 / 剧情 爱情 / 岩井俊二 / 周迅 秦昊
24843198,同桌的妳,,https://dou.img.lithub.cc/movie/24843198.jpg,2014-04-25(中国大陆),https://movie.douban.com/subject/24843198/,6,"剧情,爱情",,,,2020-08-23 00:41:07,2014 / 中国大陆 / 剧情 爱情 / 郭帆 / 周冬雨 林更新
1792928,金刚狼,,https://dou.img.lithub.cc/movie/1792928.jpg,2009-05-03(中国大陆),https://movie.douban.com/subject/1792928/,7.6,"动作,科幻",,,,2020-08-23 00:40:56,2009 / 美国 英国 / 动作 科幻 / 加文·胡德 / 休·杰克曼 列维·施瑞博尔
24852545,爱情公寓,,https://dou.img.lithub.cc/movie/24852545.jpg,2018-08-10(中国大陆),https://movie.douban.com/subject/24852545/,3.2,"喜剧,冒险",,,,2020-08-23 00:40:51,2018 / 中国大陆 / 喜剧 冒险 / 韦正 / 陈赫 袁弘
3412882,窃听风云,,https://dou.img.lithub.cc/movie/3412882.jpg,2009-07-24(中国大陆),https://movie.douban.com/subject/3412882/,7.7,"剧情,动作,惊悚",,,,2020-08-23 00:40:48,2009 / 中国香港 中国大陆 新加坡 / 剧情 动作 惊悚 / 麦兆辉 庄文强 / 刘青云 古天乐
25662337,惊天魔盗团2,,https://dou.img.lithub.cc/movie/25662337.jpg,2016-06-24(中国大陆),https://movie.douban.com/subject/25662337/,7,"剧情,悬疑,犯罪",,,,2020-08-23 00:40:28,2016 / 美国 / 剧情 悬疑 犯罪 / 朱浩伟 / 杰西·艾森伯格 马克·鲁法洛
26575103,捉妖记2,,https://dou.img.lithub.cc/movie/26575103.jpg,2018-02-16(中国大陆),https://movie.douban.com/subject/26575103/,4.9,"喜剧,动作,奇幻",,,,2020-08-23 00:39:34,2018 / 中国大陆 中国香港 / 喜剧 动作 奇幻 古装 / 许诚毅 / 梁朝伟 白百何
26260853,速度与激情8,,https://dou.img.lithub.cc/movie/26260853.jpg,2017-04-14(中国大陆),https://movie.douban.com/subject/26260853/,7,"动作,犯罪",,,,2020-08-23 00:39:27,2017 / 中国大陆 美国 日本 / 动作 犯罪 / F·加里·格雷 / 范·迪塞尔 杰森·斯坦森
6537500,速度与激情6,,https://dou.img.lithub.cc/movie/6537500.jpg,2013-07-26(中国大陆),https://movie.douban.com/subject/6537500/,7.9,"动作,犯罪",,,,2020-08-23 00:39:26,2013 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 保罗·沃克
2132930,速度与激情4,,https://dou.img.lithub.cc/movie/2132930.jpg,2009-04-15(中国大陆),https://movie.douban.com/subject/2132930/,7.8,"动作,犯罪",,,,2020-08-23 00:39:24,2009 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 保罗·沃克
1652618,速度与激情3：东京漂移,,https://dou.img.lithub.cc/movie/1652618.jpg,2006-06-16(美国),https://movie.douban.com/subject/1652618/,7,"动作,犯罪",,,,2020-08-23 00:39:23,2006 / 美国 德国 日本 / 动作 犯罪 / 林诣彬 / 卢卡斯·布莱克 纳塔莉·凯利
1307442,速度与激情2,,https://dou.img.lithub.cc/movie/1307442.jpg,2003-06-03(美国),https://movie.douban.com/subject/1307442/,7.5,"动作,犯罪",,,,2020-08-23 00:39:21,2003 / 美国 德国 / 动作 犯罪 / 约翰·辛格顿 / 保罗·沃克 泰瑞斯·吉布森
1304899,速度与激情,,https://dou.img.lithub.cc/movie/1304899.jpg,2001-06-22(美国),https://movie.douban.com/subject/1304899/,7.9,"动作,犯罪",,,,2020-08-23 00:39:18,2001 / 美国 德国 / 动作 犯罪 / 罗伯·科恩 / 保罗·沃克 范·迪塞尔
4286017,速度与激情5,,https://dou.img.lithub.cc/movie/4286017.jpg,2011-05-12(中国大陆),https://movie.douban.com/subject/4286017/,8.5,"动作,犯罪",,,,2020-08-23 00:39:13,2011 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 保罗·沃克
3041806,叶问,,https://dou.img.lithub.cc/movie/3041806.jpg,2008-12-12(中国大陆),https://movie.douban.com/subject/3041806/,7.8,"剧情,动作,传记",,,,2020-08-23 00:39:02,2008 / 中国香港 中国大陆 / 剧情 动作 传记 历史 / 叶伟信 / 甄子丹 任达华
30122633,快把我哥带走,,https://dou.img.lithub.cc/movie/30122633.jpg,2018-08-17(中国大陆),https://movie.douban.com/subject/30122633/,6.8,"喜剧,奇幻",,,,2020-08-23 00:38:32,2018 / 中国大陆 / 喜剧 奇幻 / 郑芬芬 / 张子枫 彭昱畅
25814705,小森林 夏秋篇,,https://dou.img.lithub.cc/movie/25814705.jpg,2014-08-30(日本),https://movie.douban.com/subject/25814705/,9,剧情,,,,2020-08-23 00:38:26,2014 / 日本 / 剧情 / 森淳一 / 桥本爱 三浦贵大
26683723,后来的我们,,https://dou.img.lithub.cc/movie/26683723.jpg,2018-04-28(中国大陆),https://movie.douban.com/subject/26683723/,5.9,"剧情,爱情",,,,2020-08-23 00:38:25,2018 / 中国大陆 / 剧情 爱情 / 刘若英 / 井柏然 周冬雨
